сity;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м. Київ;Дніпровський; просп. Гагаріна Юрія;;50.44711;30.62820;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП «ШЕУ Дніпровського району м. Києва»;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; просп. Гагаріна Юрія;;50.44410;30.62638;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП «ШЕУ Дніпровського району м. Києва»;Комунальна;559-69-86;В наявності
м. Київ;Дніпровський; просп. Гагаріна Юрія (зуп. БВР);;50.45138;30.63075;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП «ШЕУ Дніпровського району м. Києва»;Комунальна;559-69-84;В наявності
м. Київ;Дніпровський; просп. Гагаріна Юрія;10/2;50.4465052;30.628458;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;10/2;50.44677;30.62868;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;12/1;50.4472134;30.628998;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;13;50.4479842;30.6279073;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;14-А;50.4484138;30.6301603;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;15;50.448978;30.6284056;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;18;50.449987;30.6303456;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;2/35;50.44446;30.62713;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;4;50.44507;30.62751;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;5/2;50.4451239;30.6257808;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;8;50.44593;30.62797;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;8-Б;50.4458758;30.6292834;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;8-Б;50.4461755;30.6291576;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; просп. Гагаріна Юрія;9;50.4468913;30.627108;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; просп. Навої Алішера;69;50.4119446;30.5995302;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ ""Петровський""";Приватна;050-410-03-19 067-537-37-81;Відсутній
м. Київ;Дніпровський; просп. Соборності - б-р Ігоря Шамо;;50.43397;30.60077;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; просп. Соборності - вул. Тампере;;50.43360;30.61587;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; просп. Соборності (зуп. Березняки);;50.43546;30.60497;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; просп. Соборності (зуп. Регенераторний завод);;50.44017;30.61910;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; просп. Соборності (зуп. Русанівка);;50.43202;30.59609;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; просп. Соборності;1;50.4411773;30.6233015;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; просп. Соборності;1;50.4414385;30.6237346;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; просп. Соборності;10/1;50.4410633;30.6195521;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №407 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;550-51-05;Відсутній
м. Київ;Дніпровський; просп. Соборності;12;50.4421458;30.6181651;Найпростіші укриття;Підвал;Школа;НВК № 167;Комунальна;292-13-58;Відсутній
м. Київ;Дніпровський; просп. Соборності;14;50.4406053;30.6180801;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; просп. Соборності;17;50.4361052;30.6145838;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;067-537-56-41;Відсутній
м. Київ;Дніпровський; просп. Соборності;4;50.44209;30.62315;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №407 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;550-51-05;Відсутній
м. Київ;Дніпровський; просп. Соборності;6;50.44196;30.62256;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; просп. Тичини Павла;12;50.4272019;30.5979748;Найпростіші укриття;Підвал з пандусом;Адмін. будівля;КНП «КДЦД»;Комунальна;550-50-59;В наявності
м. Київ;Дніпровський; просп. Тичини Павла;16/2;50.4265665;30.6012171;Подвійного призначення;Підвал;Житловий будинок;"Житловий комплекс ""Тичини 16/2""";Приватна;050-311-98-80 294-28-00;Відсутній
м. Київ;Дніпровський; просп. Тичини Павла;16/2;50.42680;30.60132;Найпростіші укриття;Підвал;Житловий будинок;ОСББ «Тичини 16/2»;Приватна;294-28-00;Відсутній
м. Київ;Дніпровський; просп. Тичини Павла;18-Б;50.42816;30.60355;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;"ТОВ ""Київське будівельне підприємство № 3""";Приватна;050-353-72-25;В наявності
м. Київ;Дніпровський; просп. Тичини Павла;2;50.4276093;30.5935458;Найпростіші укриття;Підвал;Житловий будинок;ОСББ «Надія»;Приватна;(050) 549-55-09;Відсутній
м. Київ;Дніпровський; просп. Тичини Павла;22;50.4302718;30.6083447;Найпростіші укриття;Підвал з пандусом;Адмін. будівля;КНП «ЦПМСД №2»;Комунальна;067-656-22-48;В наявності
м. Київ;Дніпровський; просп. Шухевича Романа;26;50.4945804;30.5977966;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 409 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;512-70-91;Відсутній
м. Київ;Дніпровський; просп. Шухевича Романа;28-А;50.4938704;30.6005379;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 409 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;512-70-91;Відсутній
м. Київ;Дніпровський; просп. Шухевича Романа;4-В;50.4926748;30.5799105;Найпростіші укриття;Підвал;Дитячий садок;ДНЗ № 282;Комунальна;542-57-53;Відсутній
м. Київ;Дніпровський; ріг вул. Сосюри Володимира ;;50.44410;30.62638;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП «ШЕУ Дніпровського району м. Києва»;Комунальна;559-69-87;В наявності
м. Київ;Дніпровський; ріг вул. Усенка Павла;;50.44711;30.62820;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП «ШЕУ Дніпровського району м. Києва»;Комунальна;559-69-83;В наявності
м. Київ;Дніпровський; Русанівська набережна;10;50.43996;30.59227;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 410 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;517-39-18;Відсутній
м. Київ;Дніпровський; Русанівська набережна;8;50.43710;30.59280;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 410 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;517-39-18;Відсутній
м. Київ;Дніпровський; Харківське шосе (зуп. вул. Празька);;50.44053;30.62792;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; Харківське шосе (зуп. Інститут хімії);;50.43200;30.63316;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; Харківське шосе (зуп.б-р Гашека Ярослава);;50.43667;30.63035;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; Харківське шосе;1;50.44025;30.62902;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; Харківське шосе;11;50.4366885;30.6316454;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; Харківське шосе;12;50.43685;30.62965;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; Харківське шосе;13;50.43549;30.63190;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; Харківське шосе;17-А;50.43355;30.63477;Найпростіші укриття;Підвал;Житловий будинок;"Житловий комплекс ""Стародарницький""";Приватна;067-403-23-80;Відсутній
м. Київ;Дніпровський; Харківське шосе;18;50.43503;30.63068;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; Харківське шосе;19;50.4312916;30.6351756;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ Житловий комплекс ""ХШ МЕГА 19""";Приватна;067-209-35-35;Відсутній
м. Київ;Дніпровський; Харківське шосе;19-Б;50.4322089;30.6343457;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;ХШ Мега 19;Приватна;593-14-69;В наявності
м. Київ;Дніпровський; Харківське шосе;4;50.44035;30.62750;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; Харківське шосе;8;50.43859;30.62858;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський;Станція метро «Гідропарк»;;50.44601;30.57669;Подвійного призначення;Станція метро;Станція метро;"Підземний перехід (КП ""Київський метрополітен"")";Комунальна;537-55-05;В наявності
м. Київ;Дніпровський;Станція метро «Дарниця»;;50.4560109;30.6131525;Подвійного призначення;Станція метро;Станція метро;Підземний перехід (КП «Київський метрополітен»);Комунальна;537-55-05;В наявності
м. Київ;Дніпровський;Станція метро «Чернігівська»;;50.46073;30.62983;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП «ШЕУ Дніпровського району м. Києва»;Комунальна;559-69-82;В наявності
