"city";"district";"address";"address_number";"latitude";"longitude";"closure_type";"shelter_type";"building_type";"owner";"ownership_type";"phone";"ramp"
"м.Київ";"Печерський";" пров. Мар'яненка";"11/12";"50.4391341";"30.5366185";"Найпростіші укриття";"Підвал";"житловий будинок";"ЖБК ""Радянський медик""";"Приватна";"095 403 52 42";"Відсутній"
"м.Київ";"Печерський";" пров. Мирного Панаса";"5";"50.43311";"30.53782";"Найпростіші укриття";"Підвал";"гуртожиток";"КНУ технології та дизайну";"Інша";"256 84 89";"Відсутній"
"м.Київ";"Печерський";" узвіз Печерський";"13";"50.43648";"30.53447";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ  ""Інженерний""";"Приватна";"050 382 57 00";"Відсутній"
"м.Київ";"Печерський";" узвіз Печерський";"15";"50.4369846";"30.537191";"Найпростіші укриття";"Підвал";"житловий будинок";"ЖБК ""Печерський""";"Приватна";"050 311 75 51";"Відсутній"
"м.Київ";"Печерський";" узвіз Печерський";"18";"50.4358822";"30.5395364";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" узвіз Печерський";"19";"50.436468";"30.5386676";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" узвіз Печерський";"8";"50.43600";"30.53395";"Подвійного призначення";"Інше";"житловий будинок";"ЖБК ""50років Жовтня""";"Приватна";"066 726 76 96";"Відсутній"
"м.Київ";"Печерський";"Станція метро «Арсенальна»";"";"50.4444751";"30.5453814";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
"м.Київ";"Печерський";"Станція метро «Дніпро»";"";"50.4410708";"30.5586323";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
"м.Київ";"Печерський";"Станція метро «Кловська»";"";"50.4370152";"30.5317489";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
"м.Київ";"Печерський";"Станція метро «Олімпійська»";"";"50.4322706";"30.5161842";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
"м.Київ";"Печерський";"Станція метро «Палац «Україна»";"";"50.4206479";"30.5209181";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
"м.Київ";"Печерський";"Станція метро «Палац Спорту»";"";"50.4381285";"30.5208503";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
"м.Київ";"Печерський";"Станція метро «Печерська»";"";"50.4276289";"30.5389276";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
"м.Київ";"Печерський";"Станція метро «Хрещатик»";"";"50.4477337";"30.5286912";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
"м.Київ";"Печерський";"Станція метро «Хрещатик»";"";"50.4471794";"30.5229352";"Подвійного призначення";"Станція метро";"Станція метро";"КП ""Київський метрополітен""";"Комунальна";"238-44-21";"В наявності"
