сity;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м. Київ;Дарницький; вул. Пасхаліна Юрія;4/6;50.429442;30.6484022;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Пасхаліна Юрія;4/6;50.4292597;30.648489;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Пасхаліна Юрія;6/5;50.4284124;30.64888;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Пасхаліна Юрія;6/5;50.4285762;30.648791;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Поліська;14;50.42025;30.68705;Найпростіше укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Поліська;15-А;50.4235561;30.6819091;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Поліська;20;50.42067;30.68537;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Поліська;28-Б;50.4214863;30.6825899;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Привокзальна;12;50.428999;30.6423922;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Привокзальна;14;50.42956;30.64425;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Привокзальна;14-А;50.4282999;30.6445022;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Привокзальна;3;50.4318018;30.6488205;Найпростіші укриття;Підвал;Колишні сховища V класу;Станція метро  Дарниця;Комунальна;567-54-31;Відсутній
м. Київ;Дарницький; вул. Привокзальна;8/1;50.4280711;30.6406964;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Пчілки Олени;2;50.4158501;30.625882;Подвійного призначення;Підвал;Житловий будинок;«Пчілки»;Приватна;096-733-39-73;Відсутній
м. Київ;Дарницький; вул. Пчілки Олени;2-А;50.4167685;30.6249619;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «ЕК Комфорт- майстер»;Приватна;221-33-97;Відсутній
м. Київ;Дарницький; вул. Пчілки Олени;3-А;50.41505;30.63066;Подвійного призначення;Підвал;Житловий будинок;«Добровулик»;Приватна;067-233-49-30;Відсутній
м. Київ;Дарницький; вул. Пчілки Олени;5;50.41588;30.63115;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; вул. Ревуцького;7-В;50.4213197;30.6422266;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;Фирма «Перал»;Приватна;067-328-72-61;В наявності
м. Київ;Дарницький; вул. Пчілки Олени;6;50.41675;30.63111;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «ЕК Комфорт- майстер»;Приватна;221-33-97;Відсутній
м. Київ;Дарницький; вул. Ревуцького;13-А;50.41849;30.64561;Найпростіші укриття;Підвал;Школа;Гімназія № 290;Комунальна;563-02-67;Відсутній
м. Київ;Дарницький; вул. Ревуцького;19-А;50.41590;30.64622;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 290;Комунальна;563-90-64;Відсутній
м. Київ;Дарницький; вул. Ревуцького;4-А;50.41542;30.64111;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 189;Комунальна;562-27-51;Відсутній
м. Київ;Дарницький; вул. Ревуцького;7-Б;50.42077;30.64432;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 138;Комунальна;560-33-21;Відсутній
м. Київ;Дарницький; вул. Ревуцького;7-В;50.42084;30.64568;Подвійного призначення;Підвал;Житловий будинок;«Влагода»;Приватна;067-328-72-61;Відсутній
м. Київ;Дарницький; вул. Ревуцького;9;50.4194274;30.6430585;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;Мишуги-12»;Приватна;ТОВ Рада-2;В наявності
м. Київ;Дарницький; вул. Ревуцького;9;50.41915;30.64290;Подвійного призначення;Підвал;Житловий будинок;«Хмарочос № 9»;Приватна;067-328-72-61;Відсутній
м. Київ;Дарницький; вул. Світла;3-Д;50.3981097;30.6920587;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;Паркінг «Буд-Сервіс»;Приватна;067-238-22-87;В наявності
м. Київ;Дарницький; вул. Санаторна;18;50.42414;30.66163;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Санаторна;23;50.4244073;30.6627124;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Санаторна;27;50.42317;30.66352;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Санаторна;5;50.42814;30.66037;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Санаторна;9;50.4267832;30.6612917;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Світла;3;50.39674;30.69451;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Світла;3-Д;50.3979261;30.6919604;Подвійного призначення;Підвал;Житловий будинок;«Східна брама»;Приватна;050-313-06-00;Відсутній
м. Київ;Дарницький;вул. Срібнокільська 3-Б;50.4011945;30.6316033;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Срібне Коло»; Підземна автостоянка ТОВ «Будсервісматеріали»;Приватна;067-503-57-28;В наявності
м. Київ;Дарницький; вул. Світла;6;50.3958569;30.6938328;Найпростіші укриття;Підвал;Відомчі житлові будинки;КЕУ МО України;Приватна;242-81-99;Відсутній
м. Київ;Дарницький; вул. Світла;6-А;50.3955599;30.6932131;Найпростіші укриття;Підвал;Відомчі житлові будинки;КЕУ МО України;Приватна;242-34-61;Відсутній
м. Київ;Дарницький; вул. Севастопольська;11/27;50.4262745;30.6580761;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;11/27;50.4265044;30.6580329;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;12/22;50.4263317;30.6573527;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;12/22;50.4261442;30.6574846;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;13;50.4259458;30.6584278;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;13/1;50.4257207;30.6585934;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;14;50.4255353;30.6577129;Найпростіші укриття;Підвал;Колишні сховища V класу;Дарницький районний суд;Комунальна;575-90-29;Відсутній
м. Київ;Дарницький; вул. Севастопольська;15/29;50.4253358;30.6586351;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;15/29;50.4252025;30.6586813;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;16/27;50.4249556;30.6578445;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;16/27;50.4249968;30.6579442;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;19;50.42360;30.66023;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Севастопольська;22;50.42341;30.65903;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Севастопольська;24;50.42257;30.65956;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Севастопольська;5;50.4291449;30.656519;Найпростіші укриття;Підвал;Колишні сховища V класу;Дарницький районний суд;Комунальна;575-90-29;Відсутній
м. Київ;Дарницький; вул. Севастопольська;7/13;50.42849;30.65682;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Севастопольська;7/13;50.4286221;30.6567127;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Сімферопольська;10;50.42429;30.64765;Найпростіші укриття;Підвал;Школа;СШ № 105;Комунальна;576-67-70;Відсутній
м. Київ;Дарницький; вул. Сімферопольська;3/2;50.42856;30.64608;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Сімферопольська;5/1;50.42791;30.64661;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Сімферопольська;6;50.42796;30.64519;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 787;Комунальна;566-85-03;Відсутній
м. Київ;Дарницький; вул. Сімферопольська;7/2;50.4270242;30.6472168;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Сімферопольська;7/2;50.4269671;30.6473285;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Сімферопольська;9;50.4261763;30.6476968;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Сімферопольська;9;50.4263301;30.6474464;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Славгородська;10;50.4202591;30.6589588;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Славгородська;14;50.41895;30.66072;Найпростіші укриття;Підвал;Школа;СЗШ № 289;Комунальна;563-06-38;Відсутній
м. Київ;Дарницький; вул. Славгородська;2/10;50.4224666;30.6558829;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Славгородська;4;50.4213592;30.6561615;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Славгородська;8;50.4205828;30.6587983;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Сормовська;4;50.427947;30.6475985;Найпростіші укриття;Підвал;Колишні сховища V класу;ДАХК «Київський радіозавод»;Комунальна;566-94-87;Відсутній
м. Київ;Дарницький; вул. Срібнокільська;1;50.4021483;30.6294597;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;В наявності
м. Київ;Дарницький; вул. Срібнокільська;1;50.40244;30.63048;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; вул. Срібнокільська;12;50.3994149;30.6240323;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Хмарочос № 9»;Приватна;050-851-45-77;В наявності
м. Київ;Дарницький; вул. Срібнокільська;12;50.39924;30.62470;Подвійного призначення;Підвал;Житловий будинок;«Приозерне 12»;Приватна;063-749-48-01;Відсутній
м. Київ;Дарницький; вул. Срібнокільська;14-А;50.4002874;30.6229178;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Влагода»;Приватна;569-52-09;В наявності
м. Київ;Дарницький; вул. Срібнокільська;14-А;50.40019;30.62382;Подвійного призначення;Підвал;Житловий будинок;«Срібне Коло»;Приватна;569-56-89;Відсутній
м. Київ;Дарницький; вул. Срібнокільська;16-А;50.3991198;30.6205742;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Східна брама»;Приватна;;В наявності
м. Київ;Дарницький; вул. Срібнокільська;2-А;50.4000191;30.6282537;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Ковальська- Житлосервіс»;Приватна;570-21-17;В наявності
м. Київ;Дарницький; вул. Срібнокільська;2-А;50.40011;30.62840;Подвійного призначення;Підвал;Житловий будинок;«Діадема-Київ»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; вул. Срібнокільська;3-А;50.4011938;30.6296928;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Приозерне 12»;Приватна;569-84-08;В наявності
м. Київ;Дарницький; вул. Срібнокільська;3-А;50.40113;30.63010;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; вул. Срібнокільська;3-В;50.4006572;30.6299986;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;Авто кооператив «Княжий Затон»;Приватна;569-84-08;В наявності
м. Київ;Дарницький; вул. Срібнокільська;3-Б;50.40128;30.63119;Подвійного призначення;Підвал;Житловий будинок;«Срібна Вежа»;Приватна;067-503-57-28;Відсутній
м. Київ;Дарницький; вул. Срібнокільська;3-В;50.4007058;30.6305953;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; вул. Срібнокільська;3-Д;50.4003745;30.6312832;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Діадема-Київ»;Приватна;585-04-40;В наявності
м. Київ;Дарницький; вул. Трускавецька;2-А;50.4021995;30.6122872;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Ковальська- Житлосервіс»;Приватна;371-70-05;В наявності
м. Київ;Дарницький; вул. Тростянецька;109;50.4233349;30.6690522;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Тростянецька;111;50.4234151;30.6695793;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Тростянецька;111;50.4233697;30.6698556;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Тростянецька;113;50.42310;30.67036;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Тростянецька;12;50.42048;30.65814;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Тростянецька;19;50.42297;30.66087;Найпростіші укриття;Підвал;Школа;СШ № 291;Комунальна;566-54-78;Відсутній
м. Київ;Дарницький; вул. Тростянецька;47;50.41986;30.65513;Подвійного призначення;Підвал;Житловий будинок;"ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва""";Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Тростянецька;49;50.42130;30.65719;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Тростянецька;53;50.42204;30.65897;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Тростянецька;7-Г;50.4198874;30.6487462;Найпростіші укриття;Підвал;Школа;СЗШ № 284;Комунальна;563-90-71;Відсутній
м. Київ;Дарницький; вул. Тростянецька;8-Г;50.41539;30.65591;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 240;Комунальна;563-87-66;Відсутній
м. Київ;Дарницький; вул. Тростянецька;97;50.42336;30.66461;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Трускавецька;2-А;50.40204;30.61266;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ УК «Юкрейніан сіті сервіс»;Приватна;371-70-05;Відсутній
м. Київ;Дарницький; вул. Трускавецька;4-Б;50.4023939;30.6115908;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Срібна Вежа»;Приватна;371-70-05;В наявності
м. Київ;Дарницький; вул. Трускавецька;4-Б;50.40242;30.61202;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ УК «Юкрейніан сіті сервіс»;Приватна;371-70-05;Відсутній
м. Київ;Дарницький; вул. Трускавецька;6-В;50.4026003;30.6109362;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Ковальська- Житлосервіс»;Приватна;371-70-05;В наявності
м. Київ;Дарницький; вул. Трускавецька;6-В;50.40260;30.61132;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ УК «Юкрейніан сіті сервіс»;Приватна;371-70-05;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;152;50.4177475;30.6554665;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;Дитячий розважальний комплекс Кафе «Ураган»;Приватна;563-07-70;В наявності
м. Київ;Дарницький; вул. Урлівська;11-А;50.40712;30.61648;Найпростіші укриття;Підвал;Житловий будинок;«Урлівська 11 А»;Приватна;097-936-46-22;Відсутній
м. Київ;Дарницький; вул. Урлівська;11/44;50.40748;30.61960;Найпростіші укриття;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Урлівська;16/37;50.4059227;30.6218437;Найпростіші укриття;Підвал;Будинок інвестиційний;ТОВ «Новобудова»;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; вул. Урлівська;19-А;50.40911;30.61462;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 245;Комунальна;332-89-60;Відсутній
м. Київ;Дарницький; вул. Урлівська;19-Б;50.40849;30.61554;Найпростіші укриття;Підвал;Школа;СШ № 329 «Логос»;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Урлівська;21;50.41064;30.61488;Найпростіші укриття;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Урлівська;21-А;50.41035;30.61440;Найпростіші укриття;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Урлівська;21-Б;50.40972;30.61398;Найпростіші укриття;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Урлівська;21-Б;50.40970;30.61420;Найпростіші укриття;Підвал;Житловий будинок;«Урлівська 21 Б»;Приватна;050-670-16-70;Відсутній
м. Київ;Дарницький; вул. Урлівська;21-В;50.40901;30.61366;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 100 «Казка»;Комунальна;332-98-52;Відсутній
м. Київ;Дарницький; вул. Урлівська;23;50.4111481;30.6137927;Найпростіші укриття;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Урлівська;23;50.41107;30.61389;Найпростіші укриття;Підвал;Житловий будинок;«Урлівська;Приватна;050-330-68-30;Відсутній
м. Київ;Дарницький; вул. Урлівська;23-А;50.41062;30.61354;Найпростіші укриття;Підвал;Житловий будинок;«Урлівська 23 А»;Приватна;501-71-84;Відсутній
м. Київ;Дарницький; вул. Урлівська;23-Б;50.41015;30.61292;Найпростіші укриття;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Урлівська;23-Б;50.41006;30.61303;Найпростіші укриття;Підвал;Житловий будинок;Урлівська 23 Б»;Приватна;097-936-46-22;Відсутній
м. Київ;Дарницький; вул. Урлівська;23-В;50.40967;30.61252;Найпростіші укриття;Підвал;Житловий будинок;«Урлівська 23 В»;Приватна;050-670-16-70;Відсутній
м. Київ;Дарницький; вул. Урлівська;23-Г;50.40889;30.61211;Найпростіші укриття;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Урлівська;24;50.40912;30.62160;Найпростіші укриття;Підвал;Будинок інвестиційний;ТОВ «Компас»;Приватна;0585-12-01;Відсутній
м. Київ;Дарницький; вул. Урлівська;3-Г;50.40391;30.61969;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 215;Комунальна;573-89-70;Відсутній
м. Київ;Дарницький; вул. Урлівська;34-А;50.41089;30.61886;Найпростіші укриття;Підвал;Житловий будинок;«Заріччя Урлівська 34-А»;Приватна;050-330-68-30;Відсутній
м. Київ;Дарницький; вул. Урлівська;36-А;50.41126;30.61859;Найпростіші укриття;Підвал;Житловий будинок;«Київ;Приватна;067-408-26-64;Відсутній
м. Київ;Дарницький; вул. Урлівська;4-А;50.40311;30.62505;Найпростіші укриття;Підвал;Житловий будинок;«Фіалка»;Приватна;096-516-21-33;Відсутній
м. Київ;Дарницький; вул. Урлівська;40;50.41154;30.61531;Найпростіші укриття;Підвал;Житловий будинок;«Урлівська 40»;Приватна;067-135-43-80;Відсутній
м. Київ;Дарницький; вул. Урлівська;5;50.4046607;30.6218438;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 205 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;573-61-63;Відсутній
м. Київ;Дарницький; вул. Урлівська;5;50.4048795;30.6216232;Найпростіші укриття;Підвал;Житловий будинок;«Урлівське»;Приватна;563-59-39;Відсутній
м. Київ;Дарницький; вул. Урлівська;8-А;50.4037593;30.6245576;Найпростіші укриття;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;121;50.4138932;30.6661468;Найпростіші укриття;Підвал;Колишні сховища V класу;Київська лікарня № 1;Комунальна;564-65-34;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;121/3;50.41687;30.6613286;Найпростіші укриття;Підвал;Школа;СШ № 12;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;150/15;50.41930;30.65377;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Новобудова»;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;152;50.4180504;30.6561415;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 202 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-07-70;Відсутній
м. Київ;Дарницький; вул. Чавдар Єлизавети;13;50.3917781;30.6257031;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ УК «Юкрейніан сіті сервіс»;Приватна;0585-12-01;В наявності
м. Київ;Дарницький; вул. Харківське шосе;152 к.2;50.4183944;30.6552797;Найпростіші укриття;Підвал;Житловий будинок;«Атлант-152»;Приватна;562-88-48;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;152 к.3;50.4181684;30.6547518;Найпростіші укриття;Підвал;Житловий будинок;«ХШ 152»;Приватна;562-88-48;Відсутній
м. Київ;Дарницький; вул. Харківське шосе;168-І;50.4144617;30.6578259;Найпростіші укриття;Підвал;Школа;СШ № 274;Комунальна;564-47-75;Відсутній
