сity;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м. Київ;Голосіївський; вул. Заболотного Академіка;138;50.358244;30.4718573;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;14;50.3672651;30.4602575;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;144;50.3560788;30.4747219;Найпростіші укриття;Підвал з пандусом;школа І-ІІІ ступенів № 236 міста Києва;Комунальна власність міста Києва;Комунальна;526-20-08;В наявності
м. Київ;Голосіївський; вул. Заболотного Академіка;146;50.3552252;30.4771081;Найпростіші укриття;Підвал;Спеціальна школа-інтернат І-ІІ ступенів № 7 міста Києва;Комунальна власність міста Києва;Комунальна;526-11-18;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;148-а;50.3551709;30.478988;Найпростіші укриття;Підвал;Гуртожиток;Державне житлово-комунальне підприємство Національної академії наук України;Комунальна;529-66-55;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;154;50.3544331;30.4890941;Подвійного призначення;Підземний перехід;Підземний перехід;"КК ""Київавтодор""";Комунальна;285-03-36;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;156к.2;50.3531047;30.4901413;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;18;50.3664125;30.4609186;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;18;50.3647012;30.4660177;Подвійного призначення;Підземний перехід;Підземний перехід;"КК ""Київавтодор""";Комунальна;285-03-36;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;2;50.3671032;30.4587569;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;20;50.3665316;30.4613193;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;22;50.366221;30.4608063;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Ізумруд""";Приватна;066-483-33-86;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;24;50.3660191;30.4606722;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Ізумруд""";Приватна;066-483-33-86;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;26;50.3656523;30.4607955;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;28;50.3657772;30.4601491;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;29-Б;50.3654172;30.4976602;Найпростіші укриття;Підвал;Відомчі будинки;Головна астрономічна обсерваторія НАН України;Комунальна;067-464-51-05;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;29-В;50.36507527;30.49679763;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Астра 29В""";Приватна;097-683-28-81;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;29-Г;50.36538641;30.49695719;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Купол""";Приватна;526-47-73;
м. Київ;Голосіївський; вул. Заболотного Академіка;29-Д;50.3653692;30.498328;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Обсерваторія""";Приватна;067-660-90-01;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;3;50.3666243;30.4633609;Подвійного призначення;Підземний перехід;Підземний перехід;"КК ""Київавтодор""";Комунальна;285-03-36;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;30;50.3652612;30.4613052;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Ізумруд""";Приватна;066-483-33-86;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;32;50.3649679;30.4615197;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;34;50.3647924;30.4614313;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Ізумруд""";Приватна;066-483-33-86;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;36;50.3651637;30.4623459;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Молодіжний-16""";Приватна;096-272-61-62;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;38;50.365193;30.4626146;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Молодіжний-16""";Приватна;096-272-61-62;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;4;50.3670142;30.4590009;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;40;50.3651304;30.4628152;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;42;50.3653821;30.4628486;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;44;50.364821;30.4632429;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;46;50.3645369;30.463479;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;48;50.3646567;30.4639135;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;50;50.3643094;30.4634012;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;52;50.3640459;30.4632295;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;54;50.3638303;30.4632188;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;56;50.3638953;30.4630042;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;58;50.3638491;30.462559;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;6;50.3667251;30.4588615;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;6-А;50.364324;30.4595632;Найпростіші укриття;Підвал з пандусом;школа І-ІІІ ступенів №286 міста Києва міста Києва;Комунальна власність міста Києва;Комунальна;522-39-32;В наявності
м. Київ;Голосіївський; вул. Заболотного Академіка;60;50.3637807;30.4619903;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;62;50.3638748;30.4618535;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;64;50.3635001;30.4618455;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;66;50.36324;30.4616792;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;68;50.3629765;30.4616685;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;70;50.3628156;30.4618938;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;72;50.3629645;30.4611991;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;74;50.3629252;30.4608423;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;76;50.3633542;30.4638881;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК Молодіжний-16""";Приватна;096-272-61-62;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;78;50.3630624;30.4640906;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;8;50.3670211;30.4593148;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;80;50.3626037;30.4639706;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;82;50.3632261;30.4645735;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Ізумруд-1""";Приватна;068-005-21-40;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;84;50.3632676;30.4649435;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Ізумруд-1""";Приватна;068-005-21-40;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;86;50.3632326;30.4654392;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;88;50.3634578;30.465445;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;90;50.3629331;30.4657864;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Ізумруд-1""";Приватна;068-005-21-40;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;92;50.3626868;30.4661222;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;94;50.3627636;30.4665101;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-109 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;0526-11-11;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;96;50.3625227;30.465999;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Молодіжний-17""";Приватна;067-168-49-62;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка;98;50.3623601;30.4658864;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Молодіжний-17""";Приватна;067-168-49-62;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка; ріг вул. Метрологічна;50.3566087;30.4766002;Подвійного призначення;Підземний перехід;Підземний перехід;"КК ""Київавтодор""";Комунальна;285-03-36;Відсутній
м. Київ;Голосіївський; вул. Заболотного Академіка; ріг вул. Сірка;50.3611947;30.4707399;Подвійного призначення;Підземний перехід;Підземний перехід;"КК ""Київавтодор""";Комунальна;285-03-36;Відсутній
м. Київ;Голосіївський; вул. Казимира Малевича;83;50.4207681;30.5162494;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Янтар""";Приватна;067-464-85-15;Відсутній
м. Київ;Голосіївський; вул. Касіяна Василя;10;50.3767687;30.4538854;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-107 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;250-30-73;Відсутній
м. Київ;Голосіївський; вул. Касіяна Василя;2;50.3781123;30.4567215;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Темп-12""";Приватна;067-404-72-78;Відсутній
м. Київ;Голосіївський; вул. Касіяна Василя;6Б;50.3778031;30.4540365;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-107 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;250-30-73;Відсутній
м. Київ;Голосіївський; вул. Китаївська;22;50.3712206;30.540969;Найпростіші укриття;Підвал з пандусом;школа І-ІІІ ступенів № 122 міста Києва;Комунальна власність міста Києва;Комунальна;525-60-15;В наявності
м. Київ;Голосіївський; вул. Китаївська;9;50.3712204;30.5450659;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-111 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;259-59-19;Відсутній
м. Київ;Голосіївський; вул. Козацька;114;50.398426;30.4978923;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «КОМФОРТНА ОСЕЛЯ-клінінг»;Приватна;067-961-73-19;Відсутній
м. Київ;Голосіївський; вул. Козацька;32;50.4045649;30.5076501;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-103 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;257-22-39;Відсутній
м. Київ;Голосіївський; вул. Козацька;5;50.4055118;30.5122315;Найпростіші укриття;Підвал;спеціалізована школа І-ІІІ ступенів з поглибленим вивченням французької мови № 110 імені К. Гапоненка міста Києва;Комунальна власність міста Києва;Комунальна;525-23-00;Відсутній
м. Київ;Голосіївський; вул. Костанайська;11;50.4061572;30.50781;Найпростіші укриття;Підвал;Гуртожиток;Державне житлово-комунальне підприємство Національної академії наук України;Комунальна;529-66-55;Відсутній
м. Київ;Голосіївський; вул. Костанайська;4;50.4053805;30.5034746;Найпростіші укриття;Підвал;Гуртожиток;Київське дослідно-виробниче підприємство «Контакт»;Комунальна;096-847-82-73;Відсутній
м. Київ;Голосіївський; вул. Костанайська;5;50.4061193;30.5048734;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-103 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;257-22-39;Відсутній
м. Київ;Голосіївський; вул. Костанайська;6;50.4055366;30.5043221;Найпростіші укриття;Підвал;Технічне приміщення;Інститут права та післядипломної освіти Міністерства юстиції України;Комунальна;067-456-32-34;Відсутній
м. Київ;Голосіївський; вул. Костанайська;6;50.4056221;30.5048746;Найпростіші укриття;Підвал;Гуртожиток;Державний заклад післядипломної освіти «Центр підвищення кваліфікації керівних працівників та спеціалістів промисловості;Комунальна;067-456-32-34;Відсутній
м. Київ;Голосіївський; вул. Костанайська;9;50.4063066;30.5067311;Найпростіші укриття;Підвал;Гуртожиток;Національний університет фізичного виховання і спорту України;Комунальна;524-39-95;Відсутній
м. Київ;Голосіївський; вул. Красилівська;4;50.3945814;30.5063428;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-103 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;257-22-39;Відсутній
м. Київ;Голосіївський; вул. Красилівська;6;50.3941062;30.5060488;Найпростіші укриття;Підвал;Гуртожиток;Київський національний лінгвістичний університет;Комунальна;529-83-47;Відсутній
м. Київ;Голосіївський; вул. Красилівська;8/4;50.393375;30.5051737;Найпростіші укриття;Підвал;Гуртожиток;Київський національний лінгвістичний університет;Комунальна;529-83-47;Відсутній
м. Київ;Голосіївський; вул. Лабораторна;15;50.4246578;30.5164918;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Десна""";Приватна;068-950-25-32;Відсутній
м. Київ;Голосіївський; вул. Лисогірська;5;50.3907154;30.5332093;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-110 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;525-19-00;Відсутній
м. Київ;Голосіївський; вул. Ліснича;3;50.329751;30.562485;Найпростіші укриття;Підвал з пандусом;школа І-ІІІ ступенів № 151 міста Києва;Комунальна власність міста Києва;Комунальна;259-46-44;В наявності
м. Київ;Голосіївський; вул. Ломоносова;11;50.3920431;30.496585;Найпростіші укриття;Підвал;Будинки ОСББ;"ОСББ ""Темп-3""";Приватна;067-453-78-03;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;18-А;50.3920562;30.4938573;Найпростіші укриття;Підвал;Технічне приміщення;Київський кооперативний інститут бізнесу і права;Комунальна;259-85-05;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;19/11;50.3915674;30.4941586;Найпростіші укриття;Підвал;Приміщення ДЮСК;ФОЦ «Голосієво»;Комунальна;206-27-72;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;24;50.39154996023207;30.489921240602484;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-106 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;258-69-15;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;28/41;50.390621484037894;30.484141754096864;Найпростіші укриття;Підвал;Гуртожиток;Басейнове управління водних ресурсів середнього Дніпра;Комунальна;257-94-26;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;30/1;50.3909697;30.4812821;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Університет-4""";Приватна;067-978-79-81;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;30/2;50.3903887;30.4813507;Найпростіші укриття;Підвал;Будинки ЖБК;"ЖБК ""Університет-4""";Приватна;067-978-79-81;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;34/1-А;50.3899698;30.4781885;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-107 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;250-30-73;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;35;50.3891269;30.4796066;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-54";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;37;50.3889566;30.4785845;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-53";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;39;50.3881648;30.4782327;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-52";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;41;50.3887791;30.477341;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-51";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;43;50.3875697;30.4784187;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-50";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;45;50.3870395;30.4778542;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-49";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;46/1;50.3868067;30.4679755;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;47;50.3886263;30.476237;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-48";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;49;50.3870843;30.4768723;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-47";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;50/2;50.3861261;30.4645101;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;51;50.38846;30.4752237;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-46";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;52-А;50.3859141;30.4631996;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;52-А блок «Л»;50.3858018;30.4633278;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;52/3 блок «І»;50.3852658;30.4638763;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;53;50.3884135;30.4740278;Найпростіші укриття;Підвал;Приміщення ДЮСК;ФОЦ «Голосієво»;Комунальна;206-27-72;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;53;50.3885129;30.4744167;Найпростіші укриття;Підвал;Будинки комунальної власності;ЖЕД-107 КП «КК з ОЖФ Голосіївського р-ну м. Києва»;Комунальна;250-30-73;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;54 (п.1 2) блок «З»;50.3847277;30.4626597;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;54-А;50.3848606;30.4620114;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;55;50.3874715;30.4737614;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-45";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;56 блок «Е»;50.38436729208994;30.461533447707893;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;57;50.3870085;30.4742365;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-44";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;58;50.383916525763176;30.460393127107913;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;58 блок «Д»;50.38382759089064;30.460446771283852;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;58-А;50.3847573;30.4597095;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;59;50.3880566;30.4731076;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-43";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;60-а блок «В»;50.3842252;30.4587891;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;60-а блок «Г»;50.3841252;30.4585834;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;60/5 блок «А»;50.3835974;30.4590439;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;60/5 60-а блок «Б»;50.3836692;30.4589688;Подвійного призначення;Підземний паркінг;Паркінг;ТОВ «Ліко-житлосервіс»;Приватна;596-58-21;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;61;50.3875504;30.4722321;Найпростіші укриття;Підвал;Гуртожиток ;Київський національний університет імені Тараса Шевченка;Комунальна;"521-35-88;521-32-42";Відсутній
м. Київ;Голосіївський; вул. Ломоносова;63;50.386148;30.4736026;Найпростіші укриття;Підвал;Гуртожиток;Національний університет біоресурсів та природокористування України;Комунальна;098-003-17-68;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;65;50.386286;30.4747546;Найпростіші укриття;Підвал;Гуртожиток;Національний університет біоресурсів та природокористування України;Комунальна;098-003-17-68;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;67;50.3866116;30.4756825;Найпростіші укриття;Підвал;Гуртожиток;Національний університет біоресурсів та природокористування України;Комунальна;098-003-17-68;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;71-В;50.38670431703496;30.471500601945472;Подвійного призначення;Підземний паркінг;Паркінг G 6;Фірма «Т.М.М.»-ТОВ;Приватна;067-577-97-13;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;71-Г;50.3868805;30.4708568;Найпростіші укриття;Підвал;Інвестиційні будинки;Фірма «Т.М.М.»-ТОВ;Приватна;067-577-97-13;Відсутній
м. Київ;Голосіївський; вул. Ломоносова;73-А;50.3867465;30.4695942;Найпростіші укриття;Підвал;Інвестиційні будинки;Фірма «Т.М.М.»-ТОВ;Приватна;067-577-97-13;Відсутній
