city;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м.Київ;Деснянський; вул. Мілютенка;6;50.4673112;30.6348086;Найпростіші укриття;Підвал;Адмін будівля;КНТЕУ;Інша;;Відсутній
м.Київ;Деснянський; вул. Ніколаєва;15;50.5083699;30.5938282;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 310 “КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;515-42-45;Відсутній
м.Київ;Деснянський; вул. Ніколаєва;15-А;50.5086821;30.5935164;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 310 “КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;515-42-45;Відсутній
м.Київ;Деснянський; вул. Ніколаєва;15-Б;50.5090599;30.5932129;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 310 “КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;515-42-45;Відсутній
м.Київ;Деснянський; вул. Ніколаєва;17;50.5094048;30.5929186;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 310 “КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;515-42-45;Відсутній
м.Київ;Деснянський; вул. Попудренка;50;50.4599781;30.6317283;Найпростіші укриття;Підвал;Адмінбудівля;ДУ “Інститут гігієни та медичної екології ім. Марзєєва;;559-73-73;Відсутній
м.Київ;Деснянський; вул. Путивльська;35;50.474131;30.6698695;Найпростіші укриття;Підвал ;Школа;Спеціалізована школа І-ІІІ ступенів № 23 з поглибленим вивченням англійської мови Деснянського району міста Києва;;513-40-54;В наявності
м.Київ;Деснянський; вул. Радосинська;2-А;50.5117474;30.5816688;Найпростіші укриття;Підвал ;Школа;Навчально-Виховний комплекс «Дошкільний навчальний заклад (центр розвитку дитини) - Школа І-ІІ ступенів № 278» Деснянського району міста Києва;;545-12-74;В наявності
м.Київ;Деснянський; вул. Радунська;10-Б;50.5223743;30.6010342;Подвійного призначення;Підземний паркінг;КП «Автотранспортник»;КП «Автотранспортник»;;;Відсутній
м.Київ;Деснянський; вул. Радунська;14-В;50.5204681;30.5991905;Подвійного призначення;Підземний паркінг;КП «Автотранспортник»;КП «Автотранспортник»;;;Відсутній
м.Київ;Деснянський; вул. Радунська;18-Б;50.52194;30.59861;Подвійного призначення;Підземний паркінг;КП «Автотранспортник»;КП «Автотранспортник»;;;Відсутній
м.Київ;Деснянський; вул. Радунська;18-В;50.5219639;30.598606;Подвійного призначення;Підземний паркінг;КП «Автотранспортник»;КП «Автотранспортник»;;;Відсутній
м.Київ;Деснянський; вул. Радунська;26;50.5251295;30.6018191;Найпростіші укриття;Підвал;Маяк-8;Маяк-8;;;Відсутній
м.Київ;Деснянський; вул. Сержа Лифаря;14;50.5156539;30.6111206;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 276 Деснянського району міста Києва;;530-20-86;В наявності
м.Київ;Деснянський; вул. Сержа Лифаря;19-Б;50.5129584;30.6055711;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 263 імені Євгена Коновальця Деснянського району міста Києва;;515-28-44;В наявності
м.Київ;Деснянський; вул. Сержа Лифаря;6;50.5123241;30.6178522;Найпростіші укриття;Підвал ;Школа;Спеціалізована школа І-ІІІ ступенів № 277 з поглибленим вивченням англійської мови Деснянського району міста Києва;;530-26-23;В наявності
м.Київ;Деснянський; вул. Цвєтаєвої;11;50.523011;30.6110252;Подвійного призначення;Підземний паркінг;Гаражне підприємство № 1;Гаражне підприємство № 1;;;Відсутній
м.Київ;Деснянський; вул. Цвєтаєвої;13;50.5230481;30.6099327;Подвійного призначення;Підземний паркінг;Гаражне підприємство № 1;Гаражне підприємство № 1;;;Відсутній
м.Київ;Деснянський; вул. Цвєтаєвої;14;50.5242753;30.6148357;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; вул. Цвєтаєвої;14-В;50.5260782;30.6164185;Найпростіші укриття;Підвал ;Школа;Гімназія «Троєщина» ІІ-ІІІ ступенів Деснянського району міста Києва;;530-06-97;В наявності
м.Київ;Деснянський; вул. Цвєтаєвої;16-В;50.5251795;30.6126483;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; вул. Цвєтаєвої;6;50.5237062;30.6252495;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 294 Деснянського району міста Києва;;530-15-59;В наявності
м.Київ;Деснянський; вул. Цвєтаєвої;8-А;50.5245029;30.6238149;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; вул. Цвєтаєвої;8-Б;50.524411;30.6229022;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; вул. Червоногвардійська - вул. Попудренка;;50.4594202;30.6306261;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; вул. Шолом-Алейхема;16-А;50.4720215;30.6364122;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 190 Деснянського району міста Києва;;513-81-30;В наявності
м.Київ;Деснянський; вул. Шолом-Алейхема;17-Б;50.4747356;30.6356693;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ «Вікторія»;;;Відсутній
м.Київ;Деснянський; вул. Шолом-Алейхема;20;50.4728156;30.6373956;Найпростіші укриття;Підвал;Росія;Росія;;;Відсутній
м.Київ;Деснянський; просп. Броварський;89;50.4743085;30.6772265;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 301 “КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;513-55-29;Відсутній
м.Київ;Деснянський; просп. Броварський;93;50.4748854;30.6794264;Найпростіші укриття;Підвал;Адмін будівля;ТОВ “Птахофабрика Київська”;Приватна;;Відсутній
м.Київ;Деснянський; просп. Шухевича Романа зупинка  “Масив Райдужний”;;50.4954615;30.5813222;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; просп. Лісовий;17-В;50.4846829;30.6279259;Найпростіші укриття;Підвал;Школа;Школа І-ІІІ ступенів № 147 Деснянського району міста Києва;;518-71-69;В наявності
м.Київ;Деснянський; просп. Лісовий;17-Г;50.4844039;30.626938;Найпростіші укриття;Підвал ;Школа;Комунальний заклад «Навчально-Виховний комплекс «Спеціалізована школа І ступеня з поглибленим вивченням української мови - гімназія № 39 імені гетьмана України Богдана Хмельницького» Деснянського району міста Києва;;518-57-85;В наявності
м.Київ;Деснянський; просп. Лісовий;22-А;50.4804315;30.6296156;Найпростіші укриття;Підвал ;Школа;Спеціалізована школа І-ІІІ ступенів № 202 з поглибленим вивченням природничо-математичних наук Деснянського району міста Києва;;518-57-35;В наявності
м.Київ;Деснянський; просп. Лісовий;33-А;50.4865144;30.6383595;Найпростіші укриття;Підвал;Школа;Спеціалізована школа І-ІІІ ступенів № 207 з поглибленим вивченням англійської мови Деснянського району міста Києва;;518-91-56;В наявності
м.Київ;Деснянський; просп. Лісовий;33-Б;50.4871529;30.6361509;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 213 Деснянського району міста Києва;;518-76-36;В наявності
м.Київ;Деснянський; просп. Маяковського – Сержа Лифаря;;50.5126534;30.6139071;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; просп. Маяковського – Цвєтаєвої;;50.5230136;30.6195661;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; просп. Маяковського- Данкевича;;50.5207593;30.6192154;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; просп. Маяковського;18;50.5058719;30.6063263;Найпростіші укриття;Підвал;Адмінбудівля;ЦПМСД № 4;;532-72-96;Відсутній
м.Київ;Деснянський; просп. Маяковського;21-В;50.5057571;30.5902538;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 270 Деснянського району міста Києва;;515-41-63;В наявності
м.Київ;Деснянський; просп. Маяковського;21-Г;50.5066188;30.59206;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 259 Деснянського району міста Києва;;515-73-47;В наявності
м.Київ;Деснянський; просп. Маяковського;29;50.5051358;30.5982174;Подвійного призначення;Підземний паркінг;КП„ Керуюча компанія”;КП„ Керуюча компанія”;;;Відсутній
м.Київ;Деснянський; просп. Маяковського;3-Г;50.4992729;30.5838389;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 275 імені Кравчука Володимира Деснянського району міста Києва;;962896279;В наявності
м.Київ;Деснянський; просп. Маяковського;38-А;50.5141634;30.6182006;Найпростіші укриття;Підвал;Школа;Спеціалізована школа І ступеня№ 322 з поглибленим вивченням англійської мови Деснянського району міста Києва;;360-52-50;В наявності
м.Київ;Деснянський; просп. Маяковського;46 - Драйзера;50.5052141;30.6011146;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; просп. Маяковського;49-Б;50.5115608;30.6059907;Найпростіші укриття;Підвал ;Школа;Спеціалізована школа І-ІІІ ступенів № 250 з поглибленим вивченням математики Деснянського району міста Києва;;515-24-21;В наявності
м.Київ;Деснянський; просп. Маяковського;5-А;50.4975283;30.5851579;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 310 “КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;515-42-45;Відсутній
м.Київ;Деснянський; просп. Маяковського;6 магазин ЕКО;50.5018322;30.5927193;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; просп. Маяковського;66;50.5262002;30.6199378;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; просп. Маяковського;68;50.5264942;30.6205498;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; просп. Маяковського;7;50.4986751;30.5867086;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 310 “КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;515-42-45;Відсутній
м.Київ;Деснянський; просп. Маяковського;72;50.5278123;30.6206445;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; просп. Маяковського;72-А;50.5278586;30.6215432;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; просп. Маяковського;72-Б;50.5270952;30.6218259;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; просп. Маяковського;75 – б-р. Висоцького;50.5169512;30.61755;Подвійного призначення;Підземний перехід з пандусом;КП “ШЕУ”;КП “ШЕУ”;;;В наявності
м.Київ;Деснянський; просп. Маяковського;91-А;50.5259541;30.6177681;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; просп. Маяковського;91-В;50.5261459;30.6185003;Найпростіші укриття;Підвал;Сонячний;Сонячний;;;Відсутній
м.Київ;Деснянський; просп. Маяковського;93-В;50.5270601;30.6140781;Найпростіші укриття;Підвал ;Школа;Спеціалізована школа І-ІІІ ступенів № 301 імені Ярослава Мудрого з поглибленим вивченням англійської мови Деснянського району міста Києва;;530-06-91;В наявності
м.Київ;Деснянський; просп. Маяковського;93-Г;50.5285936;30.6146794;Найпростіші укриття;Підвал ;Школа;Школа І-ІІІ ступенів № 300 Деснянського району міста Києва;;530-06-60;В наявності
м.Київ;Деснянський; просп. Маяковського;95-Б;50.5277213;30.6170731;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; просп. Маяковського;97/15;50.5282571;30.6189187;Найпростіші укриття;Підвал;житловий будинок;ЖЕД 316 КП“КК з ОЖФ Деснянського р-ну м. Києва”;Комунальна;530-06-87;Відсутній
м.Київ;Деснянський; вулиця Кубанської України;45;50.4845711;30.6322004;Найпростіші укриття;Підвал;житловий будинок;ЖБК «Текстильщик»;Приватна;;Відсутній
м.Київ;Деснянський; Градинська;10а (підїзд 1);50.5195544;30.6008993;Найпростіші укриття;Підвал;житловий будинок;ЖБК «Індикатор-13»;приватна;;відсутній
м. Київ;; вулиця Академіка Курчатова;13;50.4786743;30.6299489;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Кондитер»;приватна;;відсутній
м.Київ;Деснянський; Градинська;6 (1-2 підїзди);50.5182693;30.6019735;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Кристал – 24»;приватна;;відсутній
м.Київ;Деснянський; Закревського;42а (1-2 підїзди);50.521515;30.6285513;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ «Стар Скай»;приватна;;відсутній
мюКиїв;Деснянський; бульвар Володимира Висоцького;5;50.5132116;30.6203897;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Академічний – 16»;приватна;;відсутній
м.Київ;Деснянський; бульвар Володимира Висоцького;7;50.5136341;30.6197796;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Академічний – 16»;приватна;;відсутній
м.Київ;Деснянський; бульвар Володимира Висоцького;9;50.5142465;30.6193598;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Академічний – 16»;приватна;;відсутній
м.Київ;Деснянський; вулиця Кубанської України;37;50.4800548;30.6353183;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ «Темп – 6»;приватна;;відсутній
м.Київ;Деснянський; вулиця Радунська;14А;50.520522;30.599582;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Мотозаводець – 11»;приватна;;відсутній
м.Київ;Деснянський; Радистів;34 (1-2 підїзди);50.4791218;30.6699337;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ ЖК «Лісова казка»;приватна;;відсутній
м.Київ;Деснянський; Радистів;34а (1-2 підїзди);50.4790275;30.6699219;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ ЖК «Лісова казка»;приватна;;відсутній
м.Київ;Деснянський; Радистів;34б (1-2 підїзди);50.4791218;30.6699338;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ ЖК «Лісова казка»;приватна;;відсутній
м.Київ;Деснянський; Маяковського;40 (1-5 підїзди);50.5154724;30.6175951;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Кристал – 20»;приватна;;відсутній
м.Київ;Деснянський; вулиця Космонавта Волкова;20;50.486989;30.6401348;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Маяк – 2»;приватна;;відсутній
м.Київ;Деснянський; Драйзера;5 (1-9 підїзди);50.4998729;30.6033828;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ «Добробуд»;приватна;;відсутній
м.Київ;Деснянський; Градинська;9 (1-2 підїзди);50.5188152;30.5979691;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ «Градинська 9»;приватна;;відсутній
м.Київ;Деснянський; Градинська;11 (1-2 підїзди);50.5189607;30.5972099;Найпростіші укриття;Підвал;Будинки ОСББ;ОСББ «Градинська 11»;приватна;;відсутній
м.Київ;Деснянський; вул.Драйзера;9 (1-2 підїзди);50.5021553;30.6025835;Найпростіші укриття;Підвал;Будинки ЖБК;ЖБК «Шовковик – 11» ЖБК «Мотозаводець – 4»;приватна;;відсутній
м.Київ;Деснянський; Градинська;10а (підїзд 2);50.5196597;30.6005258;Найпростіше укриття;Підвал;Житловий1 будинок;ЖБК «Індикатор-13»;Приватна;;
м.Київ;Деснянський; Градинська;10а (підїзд 3);50.5197893;30.6001717;Найпростіше укриття;Підвал;Житловий будинок;ЖБК «Індикатор-13»;Приватна;;
м.Київ;Деснянський; Градинська;10а (підїзд 4);50.5199428;30.5999169;Найпростіше укриття;Підвал;Житловий будинок;ЖБК «Індикатор-13»;Приватна;;
