city;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м.Київ;Шевченківський; б-р Шевченка Тараса;10;50.4433158;30.5164539;Подвійного призначення;Підвал;Житловий будинок;ПП Харченко;Приватна;288-05-50;Відсутній
м.Київ;Шевченківський; б-р Шевченка Тараса;1 та 2;50.4424193;30.5203107;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; б-р Шевченка Тараса;26-А;50.4447355;30.5060535;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; б-р Шевченка Тараса;36-А;50.4456178;30.50213;Подвійного призначення;Підвал;Житловий будинок;Мірто Нікола;Приватна;093-411-35-58;Відсутній
м.Київ;Шевченківський; б-р Шевченка Тараса;38/40;50.4454997;30.5007917;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; б-р Шевченка Тараса;44;50.4460702;30.4996839;Подвійного призначення;Підвал;Житловий будинок;Даян Узіел;Приватна;096-221-81-77;Відсутній
м.Київ;Шевченківський; б-р Шевченка Тараса;48-А;50.4461586;30.4991129;Подвійного призначення;Підвал;Житловий будинок;ПП Трухан;Приватна;050-341-08-18;Відсутній
м.Київ;Шевченківський; б-р Шевченка Тараса;58;50.4466133;30.4960202;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;234-09-72;Відсутній
м.Київ;Шевченківський; вул. Ольжича;16;50.4799784;30.4454635;Найпростіші укриття;Підвал;Адмінбудівля;"КНП ""Центр первинної медико-санітапрної допомоги № 3"" Шевченківського району м. Києва";Комунальна;067-938-67-18;Відсутній
м.Київ;Шевченківський; вул. Сальского Володимира;2;50.4783787;30.444011;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 169;Комунальна;453-61-02;Відсутній
м.Київ;Шевченківський; вул. Андрющенка Григорія;4-А;50.4528855;30.482178;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Андрющенка Григорія;4-Д;50.4532587;30.4824236;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Андрющенка Григорія;4-Д;50.4534955;30.4825301;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Сантана;Приватна;098-334-45-11;Відсутній
м.Київ;Шевченківський; вул. Андрющенка Григорія;4-Д;50.4537312;30.482616;Подвійного призначення;Підвал;Житловий будинок;ФОП Гаєвська;Приватна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Багговутівська;30;50.4700624;30.4794417;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;098-534-95-51;Відсутній
м.Київ;Шевченківський; вул. Багговутівська;36;50.4699448;30.4813567;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;098-534-95-51;Відсутній
м.Київ;Шевченківський; вул. Багговутівська;4;50.4709481;30.4726751;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Бакинська;37-Г;50.4841485;30.452012;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-118-50-79;Відсутній
м.Київ;Шевченківський; вул. Бакінська;12;50.4810113;30.4488094;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 199;Комунальна;468-15-10;Відсутній
м.Київ;Шевченківський; вул. Безручка Марка;23;50.4616683;30.4099779;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-101-45-71;Відсутній
м.Київ;Шевченківський; вул. Берлинського Максима;20;50.4797929;30.4436068;Подвійного призначення;Підвал;Житловий будинок;"ТОВ ""Інформінвестсервіс""";Приватна;067-506-61-88;Відсутній
м.Київ;Шевченківський; вул. Берлинського Максима;31;50.4792653;30.4424297;Подвійного призначення;Підвал;Житловий будинок;ПП «Капуста»;Приватна;067-504-48-13;Відсутній
м.Київ;Шевченківський; вул. Білоруська;1;50.4623688;30.4793963;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Білоруська;11-Б;50.4634505;30.4750493;Найпростіші укриття;Підвал;Адмінбудівля;"КНП ""Центр первинної медико-санітапрної допомоги № 2"" Шевченківського району м. Києва";Комунальна;483-80-18;Відсутній
м.Київ;Шевченківський; вул. Білоруська;15-А;50.4646622;30.4723271;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Білоруська;17-А;50.4651876;30.4713356;Подвійного призначення;Підвал;Житловий будинок;ПРАТ «Артем»;Інша;483-66-79;Відсутній
м.Київ;Шевченківський; вул. Білоруська;21;50.4663639;30.4687054;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Білоруська;32;50.4644895;30.4740634;Подвійного призначення;Підвал;Житловий будинок;ПП «Балтика»;Приватна;489-55-86;Відсутній
м.Київ;Шевченківський; вул. Білоруська;34;50.4648588;30.4730254;Подвійного призначення;Підвал;Житловий будинок;К-3000;Приватна;066-746-66-26;Відсутній
м.Київ;Шевченківський; вул. Білоруська;7;50.4632371;30.4768205;Подвійного призначення;Підвал;Житловий будинок;ФОП Ляпко;Приватна;097-111-20-30;Відсутній
м.Київ;Шевченківський; вул. Борщагівська;14;50.447739;30.4693998;Найпростіші укриття;Підвал;Адмінбудівля;Київська дитяча школа мистецтв №5 імені Л.Ревуцького;Комунальна;2361230;Відсутній
м.Київ;Шевченківський; вул. Бульварно-Кудрявська ;7;50.4535924;30.5044244;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Ракурс»;Приватна;097-853-93-75;Відсутній
м.Київ;Шевченківський; вул. Бульварно-Кудрявська;2;50.4544493;30.5044422;Найпростіші укриття;Підвал;Адмінбудівля;Київська дитяча школа мистецтв №2 імені М.І.Вериківського;Комунальна;234-42-26;Відсутній
м.Київ;Шевченківський; вул. Бульварно-Кудрявська;43-Б;50.449571;30.495769;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Велика Васильківська;20;50.439896;30.5171717;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Краєвид;Приватна;067-824-77-77;Відсутній
м.Київ;Шевченківський; вул. Велика Васильківська;22;50.4393741;30.5168375;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; вул. Велика Васильківська;6;50.4414698;30.5195124;Подвійного призначення;Підвал;Житловий будинок;ПП Євсюков;Приватна;050-385-90-06;Відсутній
м.Київ;Шевченківський; вул. Велика Житомирська;13;50.4553568;30.5146346;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Шарон»;Приватна;278-70-43;Відсутній
м.Київ;Шевченківський; вул. Велика Житомирська;34;50.4554729;30.5093685;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Шатро»;Приватна;066-921-08-36;Відсутній
м.Київ;Шевченківський; вул. Велика Житомирська;38;50.4553212;30.508271;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;278-70-43;Відсутній
м.Київ;Шевченківський; вул. Велика Житомирська;4-В;50.4561224;30.5187673;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Княжна»;Приватна;278-70-43;Відсутній
м.Київ;Шевченківський; вул. Велика Житомирська;8/14;50.4556636;30.5168676;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Чорне порося»;Приватна;591-27-03;Відсутній
м.Київ;Шевченківський; вул. Винниченка Володимира;16;50.4544492;30.4954276;Подвійного призначення;Підвал;Житловий будинок;Овчаренко О.В.;Приватна;093-132-27-92;Відсутній
м.Київ;Шевченківський; вул. Винниченка Володимира;4;50.4550639;30.5006666;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Рест»;Приватна;486-42-99;Відсутній
м.Київ;Шевченківський; вул. Володимирська;1;50.4578758;30.5185949;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 25;Комунальна;278-45-21;Відсутній
м.Київ;Шевченківський; вул. Володимирська;16;50.454909;30.5165288;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад №26;Комунальна;279-86-59;Відсутній
м.Київ;Шевченківський; вул. Володимирська;9;50.4563812;30.5178217;Подвійного призначення;Підвал;Житловий будинок;ПП «Енерготехнік;Приватна;278-70-43;Відсутній
м.Київ;Шевченківський; вул. Герцена;18/20;50.4701932;30.4721405;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Глібова;4/10;50.4572622;30.4848393;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;13/30;50.4504544;30.4960702;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-751-31-29;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;15;50.4508629;30.4956368;Подвійного призначення;Підвал;Житловий будинок;ФО Котенко;Приватна;067-405-55-94;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;31;50.4527585;30.493588;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 38;Комунальна;486-36-47;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;34;50.4528837;30.49489;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-751-31-29;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;36-40;50.4547171;30.494301;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-751-31-29;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;37/2;50.4537078;30.4928876;Подвійного призначення;Підвал;Житловий будинок;Кім-Лэбэдева А.В.;Приватна;093-233-54-55;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;41-А;50.4544795;30.4932222;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-751-31-29;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;48;50.4555751;30.4946151;Подвійного призначення;Підвал;Житловий будинок;Власник;Приватна;486-42-99;Відсутній
м.Київ;Шевченківський; вул. Гоголівська;49;50.45561;30.4940659;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Арболет плюс»;Приватна;486-42-99;Відсутній
м.Київ;Шевченківський; вул. Гончара Олеся;24;50.4517466;30.507039;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;234-09-72;Відсутній
м.Київ;Шевченківський; вул. Гончара Олеся;30-А;50.4513928;30.5060787;Подвійного призначення;Підвал;Житловий будинок;"ТОВ ""СВН інрест""";Приватна;066-299-10-82;Відсутній
м.Київ;Шевченківський; вул. Гончара Олеся;32-А;50.4512918;30.5057885;Подвійного призначення;Підвал;Житловий будинок;Мазний В.В.;Приватна;067-499-39-79;Відсутній
м.Київ;Шевченківський; вул. Гончара Олеся;36-Б;50.4512992;30.5050588;Подвійного призначення;Підвал;Житловий будинок;Андрей;Приватна;097-080-13-11;Відсутній
м.Київ;Шевченківський; вул. Гончара Олеся;45-А;50.4508729;30.5056949;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;234-09-72;Відсутній
м.Київ;Шевченківський; вул. Гончара Олеся;52;50.4502612;30.5019977;Подвійного призначення;Підвал;Житловий будинок;Підприємство національної спілки письменників;Інша;099-331-68-21;Відсутній
м.Київ;Шевченківський; вул. Гончара Олеся;57;50.4490066;30.5011376;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;234-09-72;Відсутній
м.Київ;Шевченківський; вул. Гончара Олеся;62/72;50.4498308;30.5005539;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Горської Алли;5;50.4476851;30.4980827;Подвійного призначення;Підвал;Житловий будинок;Сударікова Ю.В.;Приватна;098-602-42-06;Відсутній
м.Київ;Шевченківський; вул. Грекова Академіка;16;50.4753015;30.4441087;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад № 323;Комунальна;468-27-16;Відсутній
м.Київ;Шевченківський; вул. Грекова Академіка;24;50.4774032;30.4448529;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад № 343;Комунальна;453-60-67;Відсутній
м.Київ;Шевченківський; вул. Грекова Академіка;18-А;50.4757017;30.4445683;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-118-50-79;Відсутній
м.Київ;Шевченківський; вул. Грекова Академіка;22;50.4769378;30.4443802;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-118-50-79;Відсутній
м.Київ;Шевченківський; вул. Грінченка Бориса;2;50.4508044;30.5215815;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Крим»;Приватна;067-995-05-92;Відсутній
м.Київ;Шевченківський; вул. Грінченка Бориса;4;50.4506385;30.5212851;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Крим»;Приватна;067-995-05-92;Відсутній
м.Київ;Шевченківський; вул. Деревлянська;12/42;50.4666766;30.4701156;Подвійного призначення;Підвал;Житловий будинок;ФОП Гальчук;Приватна;067-483-85-88;Відсутній
м.Київ;Шевченківський; вул. Деревлянська;14;50.4659517;30.4692192;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Груня»;Приватна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Деревлянська;16;50.4651376;30.4682202;Подвійного призначення;Підвал;Житловий будинок;ФОП Катушев;Приватна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Дмитрівська;15-17;50.4499962;30.4908217;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Дмитрівська;19-А;50.4502353;30.4905552;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Український центр синхронного перекладу»;Приватна;067-504-21-98;Відсутній
м.Київ;Шевченківський; вул. Дмитрівська;58;50.4521351;30.4893256;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-751-31-29;Відсутній
м.Київ;Шевченківський; вул. Дмитрівська;68;50.4537712;30.4888875;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад № 77;Комунальна;486-74-33;Відсутній
м.Київ;Шевченківський; вул. Довженка Олександра;10;50.4587461;30.447661;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-240-97-60;Відсутній
м.Київ;Шевченківський; вул. Довженка Олександра;14-А;50.4611027;30.4490419;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад № 112;Комунальна;456-00-41;Відсутній
м.Київ;Шевченківський; вул. Довженка Олександра;14-Б;50.4611549;30.4498756;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-240-97-60;Відсутній
м.Київ;Шевченківський; вул. Довженка Олександра;2;50.4564746;30.4465773;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; вул. Довженка Олександра;7;50.4605095;30.4472403;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; вул. Дорогожицька;18-А;50.4713773;30.4443293;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад № 155;Комунальна;233-67-21;Відсутній
м.Київ;Шевченківський; вул. Естонська;1/5;50.4641032;30.4118717;Подвійного призначення;Підвал;Житловий будинок;ФОП «Зліт»;Приватна;067-101-45-71;Відсутній
м.Київ;Шевченківський; вул. Естонська;5;50.4641193;30.4093256;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-101-45-71;Відсутній
м.Київ;Шевченківський; вул. Жилянська;148;50.4462281;30.4871701;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; вул. Житкова Бориса;11/17;50.47876;30.43737;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Вест Трейд ЛТД»;Приватна;067-343-36-37;Відсутній
м.Київ;Шевченківський; вул. Житкова Бориса;7-Б;50.4779886;30.4358619;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 28;Комунальна;467-07-52;Відсутній
м.Київ;Шевченківський; вул. Змієнко Всеволода;12/16;50.4540714;30.471112;Подвійного призначення;Підвал;Житловий будинок;"ТОВ «Закарпатська колиба""";Приватна;067-656-60-72;Відсутній
м.Київ;Шевченківський; вул. Золотоустівська;2/4;50.4482234;30.4912373;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Моменто»;Приватна;097-314-44-28;Відсутній
м.Київ;Шевченківський; вул. Золотоустівська;24;50.4502288;30.4885398;Подвійного призначення;Підвал;Житловий будинок;Ружицька Ольга Андріївна;Приватна;098-994-55-22;Відсутній
м.Київ;Шевченківський; вул. Золотоустівська;26;50.4504449;30.4883495;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Золотоустівська;32;50.4509953;30.4878283;Подвійного призначення;Підвал;Житловий будинок;Ситницька Олена;Приватна;096-786-68-33;Відсутній
м.Київ;Шевченківський; вул. Зоологічна;4;50.4596536;30.4627764;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-240-97-60;Відсутній
м.Київ;Шевченківський; вул. Зоологічна;6;50.4605181;30.463628;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-240-97-60;Відсутній
м.Київ;Шевченківський; вул. Зоологічна;8;50.4609195;30.4640676;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-240-97-60;Відсутній
м.Київ;Шевченківський; вул. Іллєнка Юрія;18-А;50.4665802;30.475921;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;098-534-95-51;Відсутній
м.Київ;Шевченківський; вул. Іллєнка Юрія;2/10;50.4620985;30.4828726;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; вул. Іллєнка Юрія;32/2;50.4693156;30.4688839;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Іллєнка Юрія;39;50.4645963;30.4766869;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 61;Комунальна;483-67-74;Відсутній
м.Київ;Шевченківський; вул. Іллєнка Юрія;54;50.4742657;30.448218;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; вул. Іллєнка Юрія;6;50.4643461;30.4796849;Подвійного призначення;Підвал;Житловий будинок;Задорожний А.П.;Приватна;067-143-59-25;Відсутній
м.Київ;Шевченківський; вул. Іллєнка Юрія;69-А;50.4663895;30.4724613;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Кирило-Мефодіївська;14/2;50.4536141;30.4718659;Подвійного призначення;Підвал;Житловий будинок;Марченко Валерій Іванович;Приватна;501-21-61;Відсутній
м.Київ;Шевченківський; вул. Кирило-Мефодіївська;4-А;50.4543005;30.4726819;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад № 169;Комунальна;236-22-92;Відсутній
м.Київ;Шевченківський; вул. Коперника;23;50.4575049;30.4785992;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Коперника;23;50.4601432;30.4849032;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; вул. Коперника;8;50.4599273;30.4831068;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 101;Комунальна;483-31-07;Відсутній
м.Київ;Шевченківський; вул. Корчака Януша;30;50.4671561;30.4177872;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 163;Комунальна;400-20-92;Відсутній
м.Київ;Шевченківський; вул. Корчака Януша;60;50.4705561;30.4218273;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-101-45-71;Відсутній
м.Київ;Шевченківський; вул. Костьольна;9;50.4523753;30.5238134;Подвійного призначення;Підвал;Житловий будинок;ФО Євмінов В.;Приватна;270-70-11;Відсутній
м.Київ;Шевченківський; вул. Котарбінського Вільгельма ;20;50.4583361;30.4825524;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад №2;Комунальна;484-18-14;Відсутній
м.Київ;Шевченківський; вул. Коцюбинського Михайла;5-А;50.4467372;30.5041261;Подвійного призначення;Підвал;Житловий будинок;ПП Спеліолог;Приватна;483-98-11;Відсутній
м.Київ;Шевченківський; вул. Кудрявська;2;50.4572653;30.5016734;Подвійного призначення;Підвал;Житловий будинок;ФО Косоног К.;Приватна;050-487-88-47;Відсутній
м.Київ;Шевченківський; вул. Кудрявська;8;50.4577239;30.5012768;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Корнерс»;Приватна;486-42-99;Відсутній
м.Київ;Шевченківський; вул. Кудрявська;8-Б;50.4578198;30.5019434;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-751-31-29;Відсутній
м.Київ;Шевченківський; вул. Липинського Вячеслава;13;50.4493244;30.5064758;Подвійного призначення;Підвал;Житловий будинок;ТОВ «АТРИМС»;Приватна;063-232-52-32;Відсутній
м.Київ;Шевченківський; вул. Липинського Вячеслава;3;50.449095;30.5082071;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Аксен»;Приватна;093-542-25-62;Відсутній
м.Київ;Шевченківський; вул. Липинського Вячеслава;4-В;50.44955;30.5089566;Подвійного призначення;Підвал;Житловий будинок;ТОВ «У хромого пола»;Приватна;050-525-98-64;Відсутній
м.Київ;Шевченківський; вул. Макарівська;1;50.4765914;30.4738354;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
м.Київ;Шевченківський; вул. Малопідвальна;10/12;50.4498069;30.5175344;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;278-70-43;Відсутній
м.Київ;Шевченківський; вул. Малопідвальна;21/8;50.4495207;30.51731;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;278-70-43;Відсутній
м.Київ;Шевченківський; вул. Миколи Мурашка;6-А;50.4691817;30.478419;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;098-534-95-51;Відсутній
м.Київ;Шевченківський; вул. Молдавська;5;50.458999;30.476511;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;096-399-28-50;Відсутній
